cust_id,Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
795,231207,Internet Problems,12-04-2015,04-Dec-15,1:13:28 PM,Customer Care Call,Gurnee,Illinois,60031,Closed,No
796,241373,Comcast Rrefund Owing to Us since 3/12/2015,17-04-15,17-Apr-15,1:03:34 PM,Internet,Half Moon Bay,California,94019,Closed,No
797,246111,Still Overcharged,20-04-15,20-Apr-15,9:38:53 PM,Internet,Half Moon Bay,California,94019,Closed,No
798,330473,Charged for speeds they can not provide,09-06-2015,06-Sep-15,1:45:08 PM,Internet,Hallandale Beach,Florida,33009,Open,No
799,281318,Comcast deception,08-05-2015,05-Aug-15,8:16:21 PM,Internet,Hammonton,New Jersey,8037,Open,No
800,356497,COMCAST - Slow Down Imternet Speed,22-06-15,22-Jun-15,4:36:57 PM,Customer Care Call,Hampton,Georgia,30228,Solved,No
801,360621,Data Caps,24-06-15,24-Jun-15,12:22:34 AM,Internet,Hampton Cove,Alabama,35763,Pending,No
802,253565,Comcast billing complaint,23-04-15,23-Apr-15,5:28:29 PM,Internet,Hampton Falls,New Hampshire,3844,Closed,Yes
803,360582,Frequent interruptions,23-06-15,23-Jun-15,11:59:51 PM,Internet,Hamtramck,Michigan,48212,Solved,No
804,224890,Comcast Overbilling,08-04-2015,04-Aug-15,5:06:25 PM,Customer Care Call,Hanover,Pennsylvania,17331,Closed,No
805,339928,Throttling by Comcast/Xfinity,14-06-15,14-Jun-15,1:38:06 PM,Customer Care Call,Hanover,Pennsylvania,17331,Open,No
806,342068,no internet last 4 days even after more than 10 calls and spending 10 hours with comcast on phone,15-06-15,15-Jun-15,6:20:53 PM,Customer Care Call,Hanover Park,Illinois,60133,Solved,No
807,259223,Comcast slamming/overcharge/,27-04-15,27-Apr-15,2:33:32 PM,Internet,Happy Valley,Oregon,97086,Closed,Yes
808,360344,Speeds received are not as advertised,23-06-15,23-Jun-15,10:20:38 PM,Customer Care Call,Happy Valley,Oregon,97086,Open,No
809,363273,Comcast throttling speeds,24-06-15,24-Jun-15,7:27:52 PM,Customer Care Call,Happy Valley,Oregon,97086,Closed,No
810,359049,Comcast Billing,23-06-15,23-Jun-15,3:46:45 PM,Internet,Harleysville,Pennsylvania,19438,Solved,No
811,347018,Fraudulent Billing by ComCast,17-06-15,17-Jun-15,6:53:41 PM,Customer Care Call,Harrisburg,Pennsylvania,17101,Open,No
812,361639,Comcast Throttling,24-06-15,24-Jun-15,12:22:23 PM,Customer Care Call,Hartford,Michigan,49057,Open,No
813,293326,Throttle of my Internet access speeds by Comcast,16-05-15,16-May-15,1:34:04 PM,Internet,Hatboro,Pennsylvania,19040,Solved,No
814,356538,Comcast Overcharge for Internet Service for over One Year,22-06-15,22-Jun-15,4:43:57 PM,Customer Care Call,Hatfield,Pennsylvania,19440,Solved,Yes
815,375750,"Not receiving refund of service from Comcast, for over 90 days",30-06-15,30-Jun-15,5:57:02 PM,Internet,Hatfield,Pennsylvania,19440,Open,No
816,238291,Unfair and Deceptive Trade Practices,15-04-15,15-Apr-15,9:27:39 PM,Internet,Hattiesburg,Mississippi,39402,Closed,No
817,248207,Comcast Bill Internet Usage,21-04-15,21-Apr-15,3:22:13 PM,Internet,Hattiesburg,Mississippi,39402,Closed,Yes
818,286995,Comcast Data Cap,13-05-15,13-May-15,3:04:28 AM,Customer Care Call,Hattiesburg,Mississippi,39402,Open,No
819,308968,Over Billing Issues,27-05-15,27-May-15,11:25:53 AM,Customer Care Call,Hattiesburg,Mississippi,39402,Solved,No
820,360298,Comcast Billing Practices,23-06-15,23-Jun-15,10:10:39 PM,Customer Care Call,Haverhill,Florida,33417,Pending,No
821,361840,high payment,24-06-15,24-Jun-15,1:08:24 PM,Internet,Havre De Grace,Maryland,21078,Solved,No
822,361112,Comcast Support,24-06-15,24-Jun-15,10:02:10 AM,Customer Care Call,Hayward,California,94542,Solved,No
823,370392,Comcast Internet/Cable contacted them over the phone and chat,27-06-15,27-Jun-15,6:45:28 PM,Internet,Hayward,California,94544,Solved,No
824,294686,Comcast Usage Data Plan,18-05-15,18-May-15,11:54:20 AM,Internet,Hendersonville,Tennessee,37075,Solved,No
825,373658,Comcast Data Usage Cap/Limit,29-06-15,29-Jun-15,8:48:35 PM,Customer Care Call,Hendersonville,Tennessee,37075,Pending,No
826,235196,Cable,14-04-15,14-Apr-15,3:43:01 PM,Customer Care Call,Henrico,Virginia,23231,Closed,No
827,342417,Charges,15-06-15,15-Jun-15,10:10:20 PM,Customer Care Call,Hermitage,Tennessee,37076,Open,No
828,340359,Comcast data caps,15-06-15,15-Jun-15,3:26:03 AM,Customer Care Call,Hermitage,Tennessee,37076,Solved,No
829,342685,Comcast Data Usage Cap,16-06-15,16-Jun-15,9:57:49 AM,Internet,Hermitage,Tennessee,37076,Solved,No
830,306165,comcast keeps charging for me for over the limit internet - when says we have unlimited,25-05-15,25-May-15,7:51:25 PM,Internet,Hernando,Mississippi,38632,Solved,No
831,371221,Data overage charges,28-06-15,28-Jun-15,7:07:28 PM,Customer Care Call,Hernando,Mississippi,38632,Open,No
832,225777,No Internet,09-04-2015,04-Sep-15,9:40:11 AM,Customer Care Call,Hialeah,Florida,33012,Closed,No
833,225684,Continues services interruptions causing losses to my business,09-04-2015,04-Sep-15,7:17:23 AM,Customer Care Call,Hialeah,Florida,33013,Closed,No
834,298804,Comcast blocking services,20-05-15,20-May-15,11:27:12 AM,Internet,Hialeah,Florida,33012,Solved,No
835,228155,Fake charges,10-04-2015,04-Oct-15,9:53:24 AM,Internet,Hialeah Gardens,Florida,33018,Closed,No
836,249245,Billing Issues/Service Issues,21-04-15,21-Apr-15,10:56:32 PM,Internet,Highlands Ranch,Colorado,80130,Closed,No
837,359219,Comcast Charging Fee without warning,23-06-15,23-Jun-15,4:21:41 PM,Internet,Hillsboro,Oregon,97124,Solved,No
838,321631,Comcast service levels,03-06-2015,06-Mar-15,4:22:04 PM,Internet,Hillsborough,California,94010,Open,No
839,357880,One Sided Contracts,23-06-15,23-Jun-15,11:43:14 AM,Internet,Hillsborough,New Jersey,8844,Solved,No
840,340344,Comcast Fraudulent Charges,15-06-15,15-Jun-15,12:58:28 AM,Customer Care Call,Hiram,Georgia,30141,Solved,No
841,348204,comcast data useage caps and charges,18-06-15,18-Jun-15,10:35:27 AM,Customer Care Call,Hiram,Georgia,30141,Solved,No
842,228511,Comcast cable unauthorized charges,10-04-2015,04-Oct-15,11:58:45 AM,Customer Care Call,Hixson,Tennessee,37343,Closed,No
843,228514,Comcast cable unauthorized charges,10-04-2015,04-Oct-15,11:59:28 AM,Internet,Hixson,Tennessee,37343,Closed,No
844,343049,comcast fraudulent pricing and practices,16-06-15,16-Jun-15,11:55:45 AM,Customer Care Call,Hobart,Indiana,46342,Solved,No
845,359438,Comcast and competition,23-06-15,23-Jun-15,5:13:06 PM,Internet,Hoffman Estates,Illinois,60192,Solved,No
846,274483,Comcast/earthlink,05-05-2015,05-May-15,4:36:52 PM,Internet,Hoirn Lake,Mississippi,38637,Solved,No
847,350621,Speed Throttling,18-06-15,18-Jun-15,8:48:58 PM,Customer Care Call,Holladay,Utah,84117,Open,No
848,361366,Charged double/Speeds throttled,24-06-15,24-Jun-15,11:09:20 AM,Internet,Holland,Michigan,49423,Solved,No
849,366714,Comcast Rate Hike,25-06-15,25-Jun-15,6:19:40 PM,Customer Care Call,Holland,Michigan,49423,Solved,No
850,359054,Internet speed,23-06-15,23-Jun-15,3:47:31 PM,Customer Care Call,Holly,Michigan,48442,Solved,No
851,233627,COMCAST XFINITY,13-04-15,13-Apr-15,10:08:42 PM,Internet,Hollywood,Florida,33009,Closed,No
852,278221,Internet Cable Alarm,07-05-2015,05-Jul-15,1:12:12 PM,Customer Care Call,Hollywood,Florida,33019,Closed,No
853,278286,Phone Internet Cable Alarm,07-05-2015,05-Jul-15,1:30:49 PM,Internet,Hollywood,Florida,33019,Closed,No
854,305865,comcast service overcharge for internet and phone,25-05-15,25-May-15,1:50:01 PM,Internet,Hollywood,Florida,33019,Solved,No
855,331835,billing and internet connection,09-06-2015,06-Sep-15,10:41:14 PM,Internet,Hollywood,Florida,33021,Solved,No
856,360555,Comcast internet price high,23-06-15,23-Jun-15,11:45:11 PM,Customer Care Call,Hollywood,Florida,33024,Solved,No
857,232905,Comcast,13-04-15,13-Apr-15,4:41:19 PM,Customer Care Call,Hollywood Beach,Florida,33019,Closed,No
858,305108,Comcast refuses to service address,23-05-15,23-May-15,9:44:33 PM,Internet,Homeland,Florida,33847,Closed,No
859,262834,Overcharge/ promo end,28-04-15,28-Apr-15,7:53:50 PM,Customer Care Call,Homestead,Florida,33033,Closed,Yes
860,272785,"Hang-ups, Lies, Bill more than 2x higher & more",04-05-2015,05-Apr-15,8:51:23 PM,Customer Care Call,Homestead,Florida,33030,Closed,No
861,369319,Lies and deception,26-06-15,26-Jun-15,8:19:37 PM,Internet,Homestead,Florida,33092,Solved,No
862,362852,Comcast Refuses to Refund Deposit According to Initial Terms,24-06-15,24-Jun-15,5:02:55 PM,Internet,Hopkins,Minnesota,55343,Solved,No
863,289924,Comcast Data Caps,14-05-15,14-May-15,1:38:45 PM,Internet,Horn Lake,Mississippi,38637,Solved,No
864,359979,Data Cap,23-06-15,23-Jun-15,7:55:57 PM,Internet,Horn Lake,Mississippi,38637,Pending,No
865,231729,comcast contract problem,13-04-15,13-Apr-15,10:28:49 AM,Internet,Houston,Texas,77049,Closed,No
866,257575,intermittent service,26-04-15,26-Apr-15,9:05:55 AM,Internet,Houston,Texas,77079,Closed,No
867,228467,Comcast-Overcharges,10-04-2015,04-Oct-15,11:48:04 AM,Internet,Houston,Texas,77049,Closed,No
868,235672,COMCAST,14-04-15,14-Apr-15,6:25:32 PM,Internet,Houston,Texas,77076,Closed,No
869,254754,MONTHLY BILL,24-04-15,24-Apr-15,10:31:56 AM,Internet,Houston,Texas,77083,Closed,No
870,259151,"Deceptive business practice with ""Service Protection Plan""",27-04-15,27-Apr-15,2:17:44 PM,Customer Care Call,Houston,Texas,77025,Closed,No
871,266346,Billing Error,30-04-15,30-Apr-15,12:59:17 PM,Internet,Houston,Texas,77084,Closed,Yes
872,290828,Unreliable Service,14-05-15,14-May-15,6:44:00 PM,Customer Care Call,Houston,Texas,77227,Solved,No
873,303252,Billing and threats,22-05-15,22-May-15,12:19:37 PM,Customer Care Call,Houston,Texas,77021,Solved,No
874,312890,Horrible Internet Speed not what I pay for,29-05-15,29-May-15,7:01:05 AM,Customer Care Call,Houston,Texas,77045,Open,No
875,315608,Comcast Service Failure,31-05-15,31-May-15,10:56:25 AM,Internet,Houston,Texas,77033,Pending,No
876,322517,Incomplete billing cycle,04-06-2015,06-Apr-15,12:16:25 AM,Internet,Houston,Texas,77035,Closed,No
877,326349,Internet System Reliability,05-06-2015,06-May-15,8:59:07 PM,Customer Care Call,Houston,Texas,77019,Solved,No
878,331890,Faulty Bill for More Profit,09-06-2015,06-Sep-15,11:44:40 PM,Internet,Houston,Texas,77033,Closed,No
879,338384,Comcast - Overcharging/Unnecessary Charges,12-06-2015,06-Dec-15,8:26:02 PM,Customer Care Call,Houston,Texas,77090,Solved,No
880,348900,Throttling by Comcast,18-06-15,18-Jun-15,1:43:00 PM,Internet,Houston,Texas,77057,Pending,No
881,357816,Billed for internet service that was never installed,23-06-15,23-Jun-15,11:24:06 AM,Internet,Houston,Texas,77008,Open,Yes
882,358688,Billing and New Account Issues,23-06-15,23-Jun-15,2:34:56 PM,Customer Care Call,Houston,Texas,77096,Open,No
883,360673,Comcast high prices and throttling speeds,24-06-15,24-Jun-15,12:57:49 AM,Customer Care Call,Houston,Texas,77039,Solved,No
884,360698,Comcast Predatory Pricing forcing purchase of cable.,24-06-15,24-Jun-15,1:17:10 AM,Internet,Houston,Texas,77058,Solved,No
885,360788,Comcast Billing,24-06-15,24-Jun-15,3:02:38 AM,Internet,Houston,Texas,77054,Open,No
886,360768,speed/pricing,24-06-15,24-Jun-15,2:34:16 AM,Internet,Houston,Texas,77076,Open,No
887,363717,Comcast Internet Slow,24-06-15,24-Jun-15,11:59:59 PM,Customer Care Call,Houston,Texas,77025,Solved,No
888,367279,The monthly bill for my internet service has become too expensive.,25-06-15,25-Jun-15,11:36:46 PM,Customer Care Call,Houston,Texas,77024,Solved,No
889,363809,Throttling,25-06-15,25-Jun-15,4:22:07 AM,Customer Care Call,Houston,Texas,77084,Pending,Yes
890,366222,Comcast Internet Service Complaint,25-06-15,25-Jun-15,4:20:58 PM,Customer Care Call,Houston,Texas,77042,Open,No
891,366722,"poor quality service, multiple disconnections prior to disconnect date and after I have made payments still got disconnected multiple times",25-06-15,25-Jun-15,6:22:49 PM,Customer Care Call,Houston,Texas,77083,Solved,No
892,367079,Comcast,25-06-15,25-Jun-15,9:01:05 PM,Internet,Houston,Texas,77077,Open,No
893,367936,"Being lied to, and mislead by Comcast / Xfinity",26-06-15,26-Jun-15,11:59:51 AM,Internet,Houston,Texas,77054,Solved,No
894,370513,Internet connection not available,27-06-15,27-Jun-15,8:23:26 PM,Customer Care Call,Houston,Texas,77042,Solved,No
895,372497,Comcast Service Issues,29-06-15,29-Jun-15,2:40:31 PM,Customer Care Call,Houston,Texas,77061,Pending,No
896,375847,Comcast bundles useless services to charge more.,30-06-15,30-Jun-15,6:36:52 PM,Internet,Houston,Texas,77025,Open,No
897,376328,Comcast Failed to deliver service that was advertised,30-06-15,30-Jun-15,11:24:39 PM,Internet,Houston,Texas,77064,Open,No
898,367137,"Comcast wont honor discount, bill higher than what was agreed",25-06-15,25-Jun-15,9:31:25 PM,Internet,Howell,Michigan,48843,Solved,Yes
899,362687,"Poor customer service, terrible Internet speeds, prices are way too high.",24-06-15,24-Jun-15,4:27:43 PM,Customer Care Call,Hudsonville,Michigan,49426,Open,No
900,339509,Comcast Bundle Promotion Bait and Switch,13-06-15,13-Jun-15,8:17:11 PM,Internet,Hughesville,Maryland,20637,Open,No
901,220424,COMCAST INTERNET SERVICE LARGE INCREASES & IMPROPER BILLINGS ON PROMTIONS FOR ONE YR,06-04-2015,04-Jun-15,6:50:35 PM,Internet,Humble,Texas,77396,Closed,No
902,305929,Comcast refused to install internet,25-05-15,25-May-15,2:52:58 PM,Internet,Humble,Texas,77346,Open,No
903,324340,Text on Facebook,04-06-2015,06-Apr-15,8:11:55 PM,Customer Care Call,Humble,Texas,77338,Closed,No
904,327756,Comcast (customer.xfinity.com),08-06-2015,06-Aug-15,12:00:58 AM,Internet,Humble,Texas,77396,Solved,No
905,347206,"Low internet speed complaint against Comcast Xfinity Houston, Texas",17-06-15,17-Jun-15,7:43:25 PM,Internet,Humble,Texas,77346,Solved,No
906,367390,Billing and false advertising,26-06-15,26-Jun-15,6:14:22 AM,Customer Care Call,Humble,Texas,77346,Solved,No
907,274968,Comcast Charging Service Fee To Customer--Customer Didn't Cause Issue,05-05-2015,05-May-15,7:39:25 PM,Internet,Huntington,West Virginia,25703,Closed,No
908,363353,Comcast,24-06-15,24-Jun-15,8:16:57 PM,Customer Care Call,Huntington,West Virginia,25705,Open,No
909,211904,Unable to get in touch with anyone that has the power to cancel my services,01-04-2015,04-Jan-15,1:06:33 PM,Customer Care Call,Huntsville,Alabama,35801,Closed,No
910,278031,Comcast's data caps are anti-consumer.,07-05-2015,05-Jul-15,12:29:03 PM,Internet,Huntsville,Alabama,35803,Solved,No
911,293104,HBOGO on PS4,16-05-15,16-May-15,10:03:46 AM,Internet,Huntsville,Alabama,35811,Solved,No
912,361714,Throttled Speed During Peak Hours,24-06-15,24-Jun-15,12:39:09 PM,Customer Care Call,Huntsville,Alabama,35806,Solved,Yes
913,363900,Customer Service lied about extra fees,25-06-15,25-Jun-15,8:31:26 AM,Internet,Huntsville,Alabama,35806,Solved,No
914,370142,Xfinity Data Cap,27-06-15,27-Jun-15,3:32:14 PM,Internet,Huntsville,Alabama,35802,Open,No
915,347695,Comcast Services,17-06-15,17-Jun-15,11:52:46 PM,Customer Care Call,Huston,Texas,77024,Solved,No
916,336545,"Charged for activation kit that was never sent, needed or used",12-06-2015,06-Dec-15,11:20:13 AM,Customer Care Call,Hydes,Maryland,21082,Closed,No
917,223149,Adding services Not Requested and Increasing fees without notification.,08-04-2015,04-Aug-15,12:02:57 AM,Customer Care Call,Independence,Missouri,64056,Closed,No
918,214960,Renewed contract without my permission or consent,02-04-2015,04-Feb-15,5:01:22 PM,Customer Care Call,Indianapolis,Indiana,46229,Closed,No
919,219813,"Ongoing issue with bill, Supervisors, Issue Not Fixed",06-04-2015,04-Jun-15,3:17:01 PM,Internet,Indianapolis,Indiana,46260,Closed,No
920,227123,Comcast,09-04-2015,04-Sep-15,4:09:46 PM,Customer Care Call,Indianapolis,Indiana,46228,Closed,No
921,234921,Comcast failure to provide adequate service,14-04-15,14-Apr-15,2:30:32 PM,Internet,Indianapolis,Indiana,46217,Closed,No
922,267371,assessing unjustified late fees,30-04-15,30-Apr-15,6:22:14 PM,Customer Care Call,Indianapolis,Indiana,46220,Closed,No
923,268877,Unable to fully use services and high bills,01-05-2015,05-Jan-15,2:43:16 PM,Customer Care Call,Indianapolis,Indiana,46229,Solved,No
924,272382,Comcast,04-05-2015,05-Apr-15,5:19:59 PM,Internet,Indianapolis,Indiana,46254,Open,No
925,280018,Comcast in Indianapolis scam,08-05-2015,05-Aug-15,11:47:22 AM,Internet,Indianapolis,Indiana,46217,Solved,No
926,296536,Comcast billing,19-05-15,19-May-15,10:14:11 AM,Internet,Indianapolis,Indiana,46260,Solved,Yes
927,307772,COMCAST CUSTOMER CARE ( RACISM),26-05-15,26-May-15,4:20:31 PM,Customer Care Call,Indianapolis,Indiana,46236,Solved,No
928,307782,COMCAST CUSTOMER CARE ( RACISM),26-05-15,26-May-15,4:22:08 PM,Customer Care Call,Indianapolis,Indiana,46236,Closed,No
929,311036,internet and service,28-05-15,28-May-15,11:00:13 AM,Customer Care Call,Indianapolis,Indiana,46250,Open,No
930,337985,HBO shouldn't have a load time,12-06-2015,06-Dec-15,5:28:32 PM,Customer Care Call,Indianapolis,Indiana,46268,Solved,No
931,338719,Comcast customer service agents lie about offers to switch,13-06-15,13-Jun-15,7:27:17 AM,Internet,Indianapolis,Indiana,46234,Solved,No
932,342775,Comcast technical/customer service and billing problems,16-06-15,16-Jun-15,10:30:01 AM,Customer Care Call,Indianapolis,Indiana,46278,Solved,No
933,353431,Comcast/Xfinity Internet Gouging,20-06-15,20-Jun-15,1:08:13 AM,Customer Care Call,Indianapolis,Indiana,46256,Solved,No
934,359596,Pricing Problems Even After Promises,23-06-15,23-Jun-15,5:53:18 PM,Customer Care Call,Indianapolis,Indiana,46268,Open,No
935,361367,Comcast Business Services-Email Accounts,24-06-15,24-Jun-15,11:09:32 AM,Customer Care Call,Indianapolis,Indiana,46268,Solved,No
936,361001,keep getting charged for modem rental and I bought my own 7 months ago!,24-06-15,24-Jun-15,9:22:46 AM,Internet,Indianapolis,Indiana,46278,Solved,No
937,362921,Comcast billing,24-06-15,24-Jun-15,5:23:11 PM,Customer Care Call,Indianapolis,Indiana,46268,Solved,No
938,372121,Internet Service Provider Comcast harassing me to return equipment I already returned,29-06-15,29-Jun-15,12:45:16 PM,Customer Care Call,Indianapolis,Indiana,46237,Solved,No
939,339451,Comcast Service,13-06-15,13-Jun-15,6:27:26 PM,Customer Care Call,Ingleside,Illinois,60041,Solved,No
940,218509,Throttling,05-04-2015,04-May-15,3:11:17 PM,Customer Care Call,Inver Grove Heights,Minnesota,55077,Closed,No
941,273473,Continued Calls from Comcast,05-05-2015,05-May-15,12:15:56 PM,Internet,Inver Grove Heights,Minnesota,55076,Solved,No
942,328701,Installation,08-06-2015,06-Aug-15,3:06:41 PM,Customer Care Call,Irvington,New Jersey,7111,Solved,No
943,342492,Comcast/Xfinity,15-06-15,15-Jun-15,11:43:04 PM,Customer Care Call,Irvington,New Jersey,7111,Solved,No
944,367222,internet being throttled by comcast,25-06-15,25-Jun-15,10:30:10 PM,Internet,Irwin,Pennsylvania,15642,Pending,No
945,332137,"Service connection issues, increased billing, bad service, unfair trade practices",10-06-2015,06-Oct-15,9:59:30 AM,Internet,Islamorada,Florida,33036,Solved,No
946,344623,Comcast - Virtually no service since October 2014,16-06-15,16-Jun-15,10:14:07 PM,Internet,Jackson,Mississippi,39216,Solved,No
947,348982,recurring billing discrepancy regarding modem,18-06-15,18-Jun-15,2:06:26 PM,Customer Care Call,Jackson,Mississippi,39211,Solved,No
948,357307,Comcast Data Usage robbing us,22-06-15,22-Jun-15,10:25:25 PM,Customer Care Call,Jackson,Mississippi,39209,Pending,No
949,370322,False advertising and overcharging,27-06-15,27-Jun-15,6:02:50 PM,Customer Care Call,Jackson,Mississippi,39211,Open,No
